Num,식품코드,,,FoodName,,,,Category,ServingSize,,Kcal,,,,Protein,Fat,Carbo,,,,,,,,,,,,,,,,,,,,,Natrium
9919,P00874,,,콘칩,,,,"과자류, 빵류 또는 떡류",30,,160,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9920,P00875,,,벌집스낵 와사비맛,,,,"과자류, 빵류 또는 떡류",60,,370,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9921,P00876,,,개운한 맛으로 소문난 라면,,,,면류,110,,470,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9922,P00877,,,델로스 쥬시밤 복숭아,,,,음료류,200,,111,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9923,P00878,,,델로스 쥬시밤 레드 오렌지,,,,음료류,200,,103,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9924,P00879,,,델로스 쥬시밤 딸기,,,,음료류,200,,91,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9925,P00880,,,델로스 쥬시밤 바나나,,,,음료류,200,,117,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9926,P00881,,,찹쌀 왕만두 피,,,,즉석식품류,100,,260,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9927,P00883,,,테스코 스파게티 1KG,,,,면류,100,,360,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9928,P00884,,,갓짬뽕,,,,면류,120,,490,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9929,P00885,,,몬 월남쌈 A-31,,,,면류,200,,696,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9930,P00886,,,파팔레,,,,면류,100,,353,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9931,P00890,,,클래식 이탈리안 살라미,,,,식육가공품 및 포장육,100,,366,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9932,P00891,,,결이 제대로 살아있어 더욱 부드러운 일품화권 꽃빵,,,,"과자류, 빵류 또는 떡류",550,,1380,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9933,P00892,,,커피빈 콜드브루,,,,음료류,280,,15,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9934,P00894,,,카페 레몬트리 300 모카,,,,음료류,300,,200,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9935,P00896,,,오가닉 콜드브루,,,,음료류,330,,10,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9936,P00897,,,아침에주스 100% 유기농 포도,,,,음료류,250,,150,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9937,P00898,,,커피빈 아이스 커피,,,,음료류,100,,4,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9938,P00899,,,초코크림케익,,,,"과자류, 빵류 또는 떡류",100,,350,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9939,P00900,,,명가명품 제주녹차 카스테라,,,,"과자류, 빵류 또는 떡류",50,,155,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9940,P00901,,,명가명품 우리벌꿀 카스테라,,,,"과자류, 빵류 또는 떡류",100,,260,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9941,P00902,,,필라델피아 치즈케익 60OZ,,,,"과자류, 빵류 또는 떡류",79.4,,265,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9942,P00903,,,프렛즐 필러 스위트 드림 크림 치즈 792G,,,,"과자류, 빵류 또는 떡류",99,,250,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9943,P00904,,,얼려먹는 비타 500,,,,음료류,150,,150,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9944,P00905,,,귀여운 내 친구 뽀로로 블루베리 맛,,,,음료류,235,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9945,P00906,,,귀여운 내 친구 뽀로로 밀크 맛,,,,음료류,235,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9946,P00907,,,귀여운 내 친구 뽀로로 사과 맛,,,,음료류,235,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9947,P00908,,,귀여운 내 친구 뽀로로 딸기 맛,,,,음료류,235,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9948,P00909,,,딸기 한 입,,,,음료류,200,,99,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9949,P00910,,,복숭아 한 입,,,,음료류,200,,104,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9950,P00911,,,제주 천혜향 카스테라,,,,"과자류, 빵류 또는 떡류",47,,98,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9951,P00912,,,카페 모카 롤,,,,"과자류, 빵류 또는 떡류",70,,239,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9952,P00913,,,딸기잼 롤,,,,"과자류, 빵류 또는 떡류",75,,222,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9953,P00914,,,후디스 그릭요거트 무설탕 저지방,,,,유가공품,80,,65,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9954,P00915,,,그릭요거트 플레인,,,,유가공품,80,,125,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9955,P00916,,,후디스 마시는 그릭 플레인,,,,유가공품,150,,105,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9956,P00917,,,후디스 오가닉 그릭요거트 네이쳐 냉장,,,,유가공품,80,,120,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9957,P00918,,,후디스 오가닉 그릭요거트 퓨어 냉장,,,,유가공품,80,,100,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9958,P00919,,,고단백 저지방,,,,유가공품,200,,105,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9959,P00921,,,매실 닭가슴살 훈제,,,,식육가공품 및 포장육,170,,185,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9960,P00922,,,에센 브런치 비엔나 오리지널,,,,식육가공품 및 포장육,30,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9961,P00923,,,부대찌개 모듬 햄,,,,식육가공품 및 포장육,50,,124.8,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9962,P00924,,,원칙을 지키는 프랑크,,,,식육가공품 및 포장육,30,,83,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,170
9963,P00925,,,미니 윈너,,,,식육가공품 및 포장육,100,,295,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9964,P00926,,,라퀴진 로스트 햄,,,,식육가공품 및 포장육,100,,230,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9965,P00927,,,오븐 삼겹 바베큐,,,,식육가공품 및 포장육,100,,375,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9966,P00928,,,LB-9 유산균우유,,,,유가공품,200,,135,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9967,P00929,,,파스퇴르 쾌변 플레인,,,,유가공품,150,,150,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9968,P00930,,,요플레 클래식,,,,유가공품,85,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9969,P00931,,,요플레 플레인,,,,유가공품,85,,90,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9970,P00932,,,블루베리 캔디,,,,"과자류, 빵류 또는 떡류",13,,51,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
9971,P00933,,,후레쉬 아이스민트,,,,"과자류, 빵류 또는 떡류",10,,40,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
9972,P00934,,,허브&갈릭포크,,,,식육가공품 및 포장육,70,,160,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,350
9973,P00935,,,비바크 비센,,,,식육가공품 및 포장육,75,,165,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,520
9974,P00936,,,미니윈너,,,,식육가공품 및 포장육,100,,295,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,710
9975,P00937,,,퓨레뜨 포도,,,,"과자류, 빵류 또는 떡류",55,,65,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,20
9976,P00938,,,돌백도 젤리 250,,,,"과자류, 빵류 또는 떡류",19,,11,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,9
9977,P00939,,,흔들어 먹는 환타 젤리소다 오렌지향,,,,음료류,185,,116,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9978,P00940,,,파워에이드 마운틴 블라스트,,,,음료류,260,,32,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9979,P00941,,,퓨어네 유기농 포도,,,,음료류,200,,88,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9980,P00942,,,테일러 아로니아,,,,음료류,5,,108,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9981,P00943,,,엘크로,,,,음료류,250,,120,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9982,P00944,,,맛있는 땅콩카라멜,,,,"과자류, 빵류 또는 떡류",10,,41,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,10
9983,P00945,,,커우 크리스피 롤 코코넛,,,,"과자류, 빵류 또는 떡류",35,,155,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,55
9984,P00946,,,베렌슐레,,,,"과자류, 빵류 또는 떡류",10,,36,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,7
9985,P00947,,,프루티 부시,,,,"과자류, 빵류 또는 떡류",10,,35,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
9986,P00948,,,엘리제 딸기 맛,,,,"과자류, 빵류 또는 떡류",22,,115,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
9987,P00949,,,사과 구미,,,,"과자류, 빵류 또는 떡류",10,,32,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,3.75
9988,P00950,,,누룽지향 캔디,,,,"과자류, 빵류 또는 떡류",12,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,30
9989,P00951,,,해든나라 물냉면,,,,면류,200,,476.6,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,662.8
9990,P00952,,,산가리아 라무네,,,,음료류,200,,75,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9991,P00953,,,부드러운 아침의 느낌,,,,"과자류, 빵류 또는 떡류",48,,229,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,115
9992,P00954,,,유기 홍삼 순액100,,,,음료류,80,,11,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9993,P00955,,,데미소다 그레이프,,,,음료류,250,,120,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9994,P00956,,,거제 햇살 긴 유자빵,,,,"과자류, 빵류 또는 떡류",35,,115,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,65
9995,P00957,,,델몬트 망고,,,,음료류,240,,120,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9996,P00958,,,몽블랑,,,,"과자류, 빵류 또는 떡류",100,,465,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,360
9997,P00959,,,이츠 17야채 5과일,,,,음료류,120,,55,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
9998,P00960,,,모카 롤 케잌,,,,"과자류, 빵류 또는 떡류",100,,250,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,115
9999,P00961,,,기리쉬 케잌2호,,,,"과자류, 빵류 또는 떡류",80,,538,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,200
10000,P00963,,,가까운 목장의 신선한 원유로 만든 정일품,,,,유가공품,200,,140,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10001,P00964,,,가까운 목장의 신선한 원유로 만든 저지방우유,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10002,P00965,,,비바크 부어스트,,,,식육가공품 및 포장육,100,,280,,,,14,7,7,,,,,,,,,,,,,,,,,,,,,660
10003,P00966,,,캠프&하우스 그릴 윈너,,,,식육가공품 및 포장육,30,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,240
10004,P00967,,,캠프 그릴 부어스트,,,,식육가공품 및 포장육,30,,65,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,220
10005,P00968,,,하우스 그릴 부어스트,,,,식육가공품 및 포장육,30,,95,,,,4,6,6,,,,,,,,,,,,,,,,,,,,,330
10006,P00969,,,내 뼈를 사랑하는 부산우유 고칼슘,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10007,P00970,,,프리미엄 저지방 우유,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10008,P00971,,,내 친구 짱짱,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10009,P00972,,,짱짱 베이비,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10010,P00973,,,부산우유 골드,,,,유가공품,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10011,P00974,,,옛날 자른당면,,,,면류,25,,90,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10012,P00975,,,옛날국수 세면,,,,면류,100,,350,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,1300
10013,P00976,,,합천 쌀국수,,,,면류,100,,350,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,1010
10014,P00977,,,쫄깃 올레 구포국수,,,,면류,100,,350,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,1360
10015,P00978,,,단호박 뻥튀기,,,,"과자류, 빵류 또는 떡류",70,,260,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,250
10016,P00979,,,더욱 커지고 맛있어진 마가렛트,,,,"과자류, 빵류 또는 떡류",44,,220,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,120
10017,P00980,,,호박씨 오란다,,,,"과자류, 빵류 또는 떡류",30,,130,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,130
10018,P00981,,,박하향 캔디,,,,"과자류, 빵류 또는 떡류",10,,40,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10019,P00982,,,바나나 플러스,,,,음료류,130,,70,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10020,P00983,,,구미 초코볼,,,,초콜릿류,8,,37.5,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,5
10021,P00984,,,하리보콱시,,,,"과자류, 빵류 또는 떡류",14,,48,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10022,P00985,,,노벨 슈퍼레몬 캔디,,,,"과자류, 빵류 또는 떡류",11,,44.4,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,15
10023,P00986,,,고려홍삼 제리,,,,"과자류, 빵류 또는 떡류",14,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,6
10024,P00987,,,계피맛 캔디,,,,"과자류, 빵류 또는 떡류",13,,52,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10025,P00988,,,레쓰비 마일드,,,,음료류,175,,60,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10026,P00989,,,카페모카 골드 커피믹스,,,,음료류,12,,55,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10027,P00990,,,맥심 모카골드 마일드 커피믹스,,,,음료류,12,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10028,P00991,,,맥심 화이트골드 커피믹스,,,,음료류,11.7,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10029,P00992,,,솔의 눈,,,,음료류,240,,75,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10030,P00993,,,파워에너지 자몽,,,,음료류,200,,52,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10031,P00994,,,오란씨 레몬,,,,음료류,250,,70,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10032,P00995,,,밀크소다 암바사,,,,음료류,500,,259,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10033,P00996,,,자몽 플러스,,,,음료류,90,,435.5,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10034,P00998,,,홋구리 만쥬,,,,"과자류, 빵류 또는 떡류",50,,167.2,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,30
10035,P00999,,,케키앤 케키,,,,"과자류, 빵류 또는 떡류",48,,207,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,150.7
10036,P01000,,,알바네제 사워 미니 구미 웜즈,,,,"과자류, 빵류 또는 떡류",10,,32,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,3.8
10037,P01001,,,옛날맛 쫀듸기,,,,"과자류, 빵류 또는 떡류",17,,57,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,61
10038,P01002,,,계란과자,,,,"과자류, 빵류 또는 떡류",70,,315,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,140
10039,P01003,,,딸기요거트 칸쵸,,,,"과자류, 빵류 또는 떡류",45,,220,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,90
10040,P01004,,,해피 토스트,,,,"과자류, 빵류 또는 떡류",60,,162,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,250
10041,P01005,,,아이러브 토스트,,,,"과자류, 빵류 또는 떡류",60,,146,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,260
10042,P01006,,,흑당 도너츠,,,,"과자류, 빵류 또는 떡류",48,,208,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,44
10043,P01007,,,미세스필드 밀크초콜릿 칩,,,,"과자류, 빵류 또는 떡류",60,,271,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,240
10044,P01008,,,미에로 화이바,,,,음료류,100,,45,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10045,P01009,,,포켓몬 오렌지망고,,,,음료류,235,,75,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10046,P01010,,,멜론소다 음료,,,,음료류,500,,224,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10047,P01011,,,테일러 푸른주스,,,,음료류,100,,67,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10048,P01012,,,도이치 부어스트,,,,식육가공품 및 포장육,100,,265,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,690
10049,P01013,,,켄터키 후랑크,,,,식육가공품 및 포장육,30,,60,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,95
10050,P01014,,,옛날 사리당면,,,,면류,25,,90,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10051,P01015,,,옛날 자른당면,,,,면류,25,,90,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10052,P01016,,,구포국수 소면,,,,면류,100,,354.9,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,840
10053,P01017,,,옛날 칼국수,,,,면류,100,,350,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,1300
10054,P01018,,,아로골드D,,,,음료류,100,,44,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10055,P01019,,,커브그릴 부어스트,,,,식육가공품 및 포장육,30,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,240
10056,P01020,,,칼슘쏙쏙 블랙 슬라이스 치즈,,,,유가공품,18,,60,,,,3,4.8,1,,,,,,,,,,,,,,,,,,,,,160
10057,P01021,,,하얀 체다가 송송,,,,유가공품,18,,60,,,,3.3,5,0.5,,,,,,,,,,,,,,,,,,,,,144
10058,P01022,,,스모크 비엔나,,,,식육가공품 및 포장육,100,,250,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,680
10059,P01023,,,맵사이신 화끈구이,,,,식육가공품 및 포장육,70,,200,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,370
10060,P01024,,,지방을 줄인 고칼슘 치즈,,,,유가공품,18,,45,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10061,P01025,,,뽀로로가 좋아하는 칼슘 치즈,,,,유가공품,18,,60,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10062,P01026,,,앙팡치즈 까요까요 플레인,,,,유가공품,14.4,,35,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10063,P01027,,,모듬 소시지,,,,식육가공품 및 포장육,100,,240,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,930
10064,P01028,,,잘빠진 이스 켄터키,,,,식육가공품 및 포장육,30,,70,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,280
10065,P01037,,,햇누리 당면,,,,면류,100,,340,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0
10066,P01038,,,한정성 햇누리 당면,,,,면류,20,,75,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,0.7
10067,P01039,,,밀락원 잔치특면,,,,면류,100,,340,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,1130
10068,P01040,,,사누끼 정통 냉동 우동면,,,,면류,230,,335,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,660
10069,P01041,,,숯불구이 맛 비엔나,,,,식육가공품 및 포장육,30,,75,,,,3,5,4,,,,,,,,,,,,,,,,,,,,,115
10070,P01042,,,국내산 돈육으로만 만드러 우리 입맛에 잘 맞는 비엔나,,,,식육가공품 및 포장육,30,,105,,,,4,7,6,,,,,,,,,,,,,,,,,,,,,120
10071,P01043,,,숯불구이 맛 후랑크 2,,,,식육가공품 및 포장육,70,,185,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,530
10072,P01044,,,맛있는 스모크 비엔나,,,,식육가공품 및 포장육,100,,290,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,740
10073,P01053,,,김치 만두,,,,즉석식품류,30,,55,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,120
10074,P01054,,,프레스드 자몽,,,,음료류,250,,270,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10075,P01055,,,파머스 주스바 자몽,,,,음료류,200,,90,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10076,P01056,,,썬업 과일야채샐러드 녹황,,,,음료류,200,,85,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10077,P01057,,,덴마크 테이크 얼라이브 망고,,,,음료류,125,,60,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10078,P01058,,,델몬트 콜드 오렌지 과즙100%,,,,음료류,235,,130,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10079,P01059,,,스카시 플러스 포도주스 100,,,,음료류,200,,95,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10080,P01060,,,스카시 플러스 오렌지주스 100,,,,음료류,200,,80,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10081,P01061,,,쿨피스 파인애플,,,,음료류,100,,40,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10082,P01062,,,쿨피스 복숭아,,,,음료류,100,,40,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10083,P01063,,,썬업 사과,,,,음료류,200,,92,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10084,P01064,,,트레비 라임,,,,음료류,200,,0,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10085,P01065,,,미닛메이드 오리지널 오렌지 100,,,,음료류,200,,96,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10086,P01066,,,데미소다 애플,,,,음료류,250,,125,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10087,P01067,,,데미소다 오렌지,,,,음료류,250,,130,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10088,P01068,,,썬업 자몽,,,,음료류,200,,68,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10089,P01069,,,프레스드 오렌지,,,,음료류,250,,352,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10090,P01070,,,코카콜라,,,,음료류,250,,112,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10091,P01071,,,스프라이트,,,,음료류,250,,120,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10092,P01072,,,덴마크 테이크 얼라이브 스위트 자몽,,,,음료류,125,,60,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10093,P01073,,,비타500,,,,음료류,100,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10094,P01074,,,모카 마일드 커피믹스,,,,음료류,13,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10095,P01075,,,헤이즐넛 향 커피믹스,,,,음료류,13,,50,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10096,P01076,,,맥심 카누 라떼,,,,음료류,12,,58,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10097,P01077,,,맥심 카누 콜롬비아 다크로스트 스위트 아메리카노,,,,음료류,3,,11,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,-1
10098,P01078,,,상큼 달나라,,,,"과자류, 빵류 또는 떡류",90,,308,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,85
10099,P01079,,,몽쉘 그린티 라떼,,,,초콜릿류,30,,155,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,35
10100,P01080,,,샤니 꿀호떡 요요,,,,"과자류, 빵류 또는 떡류",25,,72,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,55
10101,P01081,,,천연 효모로 만든 로만 밀 통밀 식빵,,,,"과자류, 빵류 또는 떡류",93,,262,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,460
10102,P01082,,,엄마의 시크릿 레시피 생크림 파운드 미니,,,,"과자류, 빵류 또는 떡류",72,,304,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,105
10103,P01085,,,꼬깔콘 새우마요 맛,,,,"과자류, 빵류 또는 떡류",66,,360,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,360
10104,P01086,,,엄마손파이,,,,"과자류, 빵류 또는 떡류",26,,135,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,80
10105,P01087,,,뽀로로와 친구들,,,,"과자류, 빵류 또는 떡류",65,,335,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,250
10106,P01088,,,이마트 참깨 크래커,,,,"과자류, 빵류 또는 떡류",30,,145,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,70
10107,P01089,,,이마트 치즈 크래커,,,,"과자류, 빵류 또는 떡류",30,,140,,,,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,75
